Gene,log2FC,pvalue,padj
ENSG00000222120,0.0,,
ENSG00000222121,0.0,,
ENSG00000222122,0.0,,
ENSG00000222123,0.0,,
ENSG00000222126,0.0,,
ENSG00000222129,0.0,,
ENSG00000222133,0.0,,
ENSG00000222145,0.0,,
ENSG00000222152,0.0,,
ENSG00000222154,0.0,,
ENSG00000222158,0.0,,
ENSG00000222161,0.0,,
ENSG00000222162,0.0,,
ENSG00000222164,0.0,,
ENSG00000222168,0.0,,
ENSG00000222170,0.0,,
ENSG00000222174,0.0,,
ENSG00000222177,0.0,,
ENSG00000222178,0.0,,
ENSG00000222179,0.0,,
ENSG00000222182,0.0,,
ENSG00000222190,0.0,,
ENSG00000222192,0.0,,
ENSG00000222196,0.0,,
ENSG00000222197,0.0,,
ENSG00000222202,0.0,,
ENSG00000222203,0.0,,
ENSG00000222207,0.0,,
ENSG00000222208,0.0,,
ENSG00000222210,0.0,,
ENSG00000222220,0.0,,
ENSG00000222222,0.0,,
ENSG00000222224,0.0,,
ENSG00000222225,0.0,,
ENSG00000222226,0.0,,
ENSG00000222230,0.0,,
ENSG00000222231,0.0,,
ENSG00000222232,0.0,,
ENSG00000222235,0.0,,
ENSG00000222236,0.0,,
ENSG00000222238,0.0,,
ENSG00000222240,0.0,,
ENSG00000222244,0.0,,
ENSG00000222246,0.0,,
ENSG00000222248,0.0,,
ENSG00000222249,0.0,,
ENSG00000222251,0.0,,
ENSG00000222255,0.0,,
ENSG00000222257,0.0,,
ENSG00000222259,0.0,,
ENSG00000222261,0.0,,
ENSG00000222266,0.0,,
ENSG00000222267,0.0,,
ENSG00000222268,0.0,,
ENSG00000222274,0.0,,
ENSG00000222276,0.0,,
ENSG00000222281,0.0,,
ENSG00000222282,0.0,,
ENSG00000222287,0.0,,
ENSG00000222290,0.0,,
ENSG00000222293,0.0,,
ENSG00000222296,0.08333333333333331,0.8511627527132344,
ENSG00000222297,0.0,,
ENSG00000222298,0.0,,
ENSG00000222300,0.0,,
ENSG00000222301,0.0,,
ENSG00000222302,0.0,,
ENSG00000222303,0.0,,
ENSG00000222305,0.0,,
ENSG00000222306,0.0,,
ENSG00000222308,0.0,,
ENSG00000222312,0.0,,
ENSG00000222313,0.0,,
ENSG00000222314,0.0,,
ENSG00000222316,0.0,,
ENSG00000222317,0.0,,
ENSG00000222320,0.0,,
ENSG00000222321,0.0,,
ENSG00000222327,0.0,,
ENSG00000222329,0.0,,
ENSG00000222331,0.0,,
ENSG00000222334,0.0,,
ENSG00000222335,0.0,,
ENSG00000222337,0.0,,
ENSG00000222339,0.0,,
ENSG00000222343,0.0,,
ENSG00000222344,0.0,,
ENSG00000222345,-0.25,0.3910022189557705,
ENSG00000222346,0.0,,
ENSG00000222348,0.0,,
ENSG00000222350,0.0,,
ENSG00000222351,0.0,,
ENSG00000222355,0.0,,
ENSG00000222356,0.0,,
ENSG00000222357,0.0,,
ENSG00000222359,0.0,,
ENSG00000222363,0.0,,
ENSG00000222364,0.0,,
ENSG00000222365,-0.08333333333333337,0.8511627527132343,
ENSG00000222370,0.0,,
ENSG00000222371,0.0,,
ENSG00000222373,0.0,,
ENSG00000222374,0.0,,
ENSG00000222375,0.0,,
ENSG00000222376,0.0,,
ENSG00000222378,0.0,,
ENSG00000222383,0.0,,
ENSG00000222385,0.0,,
ENSG00000222386,0.0,,
ENSG00000222389,0.0,,
ENSG00000222390,0.0,,
ENSG00000222391,0.0,,
ENSG00000222395,0.0,,
ENSG00000222397,0.0,,
ENSG00000222398,0.0,,
ENSG00000222399,0.0,,
ENSG00000222404,0.0,,
ENSG00000222405,0.0,,
ENSG00000222406,0.0,,
ENSG00000222407,0.0,,
ENSG00000222408,0.0,,
ENSG00000222409,0.0,,
ENSG00000222411,0.0,,
ENSG00000222412,0.0,,
ENSG00000222413,0.0,,
ENSG00000222414,0.0,,
ENSG00000222416,0.0,,
ENSG00000222417,0.0,,
ENSG00000222418,0.0,,
ENSG00000222419,0.0,,
ENSG00000222421,0.08333333333333331,0.8511627527132344,
ENSG00000222426,0.0,,
ENSG00000222428,0.0,,
ENSG00000222429,0.0,,
ENSG00000222430,0.0,,
ENSG00000222431,0.0,,
ENSG00000222432,0.0,,
ENSG00000222436,0.0,,
ENSG00000222437,0.0,,
ENSG00000222438,0.0,,
ENSG00000222440,0.0,,
ENSG00000222445,0.0,,
ENSG00000222448,0.0,,
ENSG00000222449,0.0,,
ENSG00000222451,0.0,,
ENSG00000222452,0.0,,
ENSG00000222455,0.0,,
ENSG00000222459,0.0,,
ENSG00000222460,0.0,,
ENSG00000222462,0.0,,
ENSG00000222463,0.0,,
ENSG00000222465,0.0,,
ENSG00000222467,0.0,,
ENSG00000222472,0.0,,
ENSG00000222477,0.0,,
ENSG00000222482,0.0,,
ENSG00000222486,0.0,,
ENSG00000222488,0.0,,
ENSG00000222489,0.0,,
ENSG00000222492,0.0,,
ENSG00000222493,0.0,,
ENSG00000222494,0.0,,
ENSG00000222496,0.0,,
ENSG00000222499,0.0,,
ENSG00000222501,0.0,,
ENSG00000222503,0.3333333333333333,0.4226497308103743,
ENSG00000222506,0.0,,
ENSG00000222511,0.0,,
ENSG00000222514,0.0,,
ENSG00000222515,0.0,,
ENSG00000222520,0.0,,
ENSG00000222522,0.0,,
ENSG00000222524,0.0,,
ENSG00000222529,0.0,,
ENSG00000222533,0.0,,
ENSG00000222536,0.0,,
ENSG00000222543,0.0,,
ENSG00000222545,0.0,,
ENSG00000222548,0.0,,
ENSG00000222551,0.0,,
ENSG00000222552,0.0,,
ENSG00000222558,0.0,,
ENSG00000222560,0.0,,
ENSG00000222561,0.0,,
ENSG00000222570,0.0,,
ENSG00000222574,0.0,,
ENSG00000222578,0.0,,
ENSG00000222579,0.0,,
ENSG00000222581,0.0,,
ENSG00000222582,0.0,,
ENSG00000222583,0.0,,
ENSG00000222585,0.0,,
ENSG00000222586,0.0,,
ENSG00000222588,0.0,,
ENSG00000222589,0.0,,
ENSG00000222591,0.0,,
ENSG00000222594,0.0,,
ENSG00000222596,0.0,,
ENSG00000222597,0.0,,
ENSG00000222598,0.0,,
ENSG00000222601,0.0,,
ENSG00000222604,0.0,,
ENSG00000222607,0.0,,
ENSG00000222609,0.0,,
ENSG00000222610,0.0,,
ENSG00000222612,0.0,,
ENSG00000222613,0.0,,
ENSG00000222614,0.0,,
ENSG00000222615,0.0,,
ENSG00000222616,0.0,,
ENSG00000222623,0.0,,
ENSG00000222624,0.0,,
ENSG00000222626,0.0,,
ENSG00000222627,0.0,,
ENSG00000222629,0.0,,
ENSG00000222630,0.0,,
ENSG00000222631,0.0,,
ENSG00000222634,0.0,,
ENSG00000222635,0.0,,
ENSG00000222640,0.0,,
ENSG00000222643,0.0,,
ENSG00000222644,0.0,,
ENSG00000222647,0.0,,
ENSG00000222649,0.0,,
ENSG00000222650,0.0,,
ENSG00000222652,0.0,,
ENSG00000222658,0.0,,
ENSG00000222659,0.0,,
ENSG00000222664,0.0,,
ENSG00000222666,0.0,,
ENSG00000222667,0.0,,
ENSG00000222670,0.0,,
ENSG00000222675,0.0,,
ENSG00000222678,0.0,,
ENSG00000222679,0.0,,
ENSG00000222685,0.0,,
ENSG00000222686,0.0,,
ENSG00000222690,0.0,,
ENSG00000222691,0.0,,
ENSG00000222692,0.0,,
ENSG00000222693,0.0,,
ENSG00000222696,0.0,,
ENSG00000222701,0.0,,
ENSG00000222705,0.0,,
ENSG00000222713,0.0,,
ENSG00000222714,0.0,,
ENSG00000222719,0.0,,
ENSG00000222721,0.0,,
ENSG00000222722,0.0,,
ENSG00000222724,0.0,,
ENSG00000222726,0.0,,
ENSG00000222727,0.0,,
ENSG00000222730,0.0,,
ENSG00000222732,0.0,,
ENSG00000222736,0.0,,
ENSG00000222741,0.0,,
ENSG00000222743,0.0,,
ENSG00000222744,0.0,,
ENSG00000222747,0.0,,
ENSG00000222755,0.0,,
ENSG00000222760,0.0,,
ENSG00000222761,0.0,,
ENSG00000222762,0.0,,
ENSG00000222764,0.0,,
ENSG00000222765,0.0,,
ENSG00000222766,0.0,,
ENSG00000222767,0.0,,
ENSG00000222770,0.0,,
ENSG00000222774,0.0,,
ENSG00000222776,0.0,,
ENSG00000222777,0.0,,
ENSG00000222783,0.0,,
ENSG00000222784,0.0,,
ENSG00000222787,0.0,,
ENSG00000222788,0.0,,
ENSG00000222790,0.0,,
ENSG00000222791,0.0,,
ENSG00000222792,0.0,,
ENSG00000222795,0.0,,
ENSG00000222798,0.0,,
ENSG00000222800,0.0,,
ENSG00000222808,0.0,,
ENSG00000222810,0.0,,
ENSG00000222821,0.0,,
ENSG00000222826,0.0,,
ENSG00000222831,0.0,,
ENSG00000222834,0.0,,
ENSG00000222835,0.0,,
ENSG00000222842,0.0,,
ENSG00000222845,0.0,,
ENSG00000222849,0.0,,
ENSG00000222852,0.0,,
ENSG00000222858,0.0,,
ENSG00000222859,0.0,,
ENSG00000222862,0.0,,
ENSG00000222864,0.0,,
ENSG00000222869,0.0,,
ENSG00000222872,0.0,,
ENSG00000222874,0.0,,
ENSG00000222880,0.0,,
ENSG00000222881,0.0,,
ENSG00000222883,0.0,,
ENSG00000222884,0.0,,
ENSG00000222888,0.0,,
ENSG00000222889,0.0,,
ENSG00000222890,0.0,,
ENSG00000222894,0.0,,
ENSG00000222895,0.0,,
ENSG00000222898,0.0,,
ENSG00000222899,0.0,,
ENSG00000222915,0.0,,
ENSG00000222920,0.0,,
ENSG00000222921,0.0,,
ENSG00000222923,0.0,,
ENSG00000222931,0.0,,
ENSG00000222932,0.0,,
ENSG00000222934,0.0,,
ENSG00000222937,0.26906822420799004,0.7021080051949921,
ENSG00000222940,0.0,,
ENSG00000222942,0.0,,
ENSG00000222944,0.0,,
ENSG00000222946,0.0,,
ENSG00000222947,0.0,,
ENSG00000222950,0.0,,
ENSG00000222952,0.0,,
ENSG00000222954,0.0,,
ENSG00000222958,0.0,,
ENSG00000222960,0.0,,
ENSG00000222966,0.0,,
ENSG00000222969,0.0,,
ENSG00000222971,0.0,,
ENSG00000222972,0.0,,
ENSG00000222973,0.0,,
ENSG00000222974,0.0,,
ENSG00000222976,0.0,,
ENSG00000222978,0.0,,
ENSG00000222979,0.0,,
ENSG00000222982,0.0,,
ENSG00000222983,0.0,,
ENSG00000222985,0.0,,
ENSG00000222986,0.0,,
ENSG00000222987,0.0,,
ENSG00000222990,0.0,,
ENSG00000222994,0.0,,
ENSG00000222998,0.0,,
ENSG00000223001,0.0,,
ENSG00000223003,0.0,,
ENSG00000223004,0.0,,
ENSG00000223006,0.0,,
ENSG00000223007,0.0,,
ENSG00000223009,0.0,,
ENSG00000223012,0.0,,
ENSG00000223013,0.0,,
ENSG00000223015,0.0,,
ENSG00000223019,0.0,,
ENSG00000223023,0.0,,
ENSG00000223026,0.0,,
ENSG00000223027,0.0,,
ENSG00000223029,0.0,,
ENSG00000223030,0.0,,
ENSG00000223036,0.0,,
ENSG00000223039,0.0,,
ENSG00000223040,0.0,,
ENSG00000223042,0.0,,
ENSG00000223044,0.0,,
ENSG00000223047,0.0,,
ENSG00000223052,0.0,,
ENSG00000223053,0.0,,
ENSG00000223056,0.0,,
ENSG00000223059,0.0,,
ENSG00000223060,0.0,,
ENSG00000223061,0.0,,
ENSG00000223062,0.0,,
ENSG00000223063,0.0,,
ENSG00000223070,0.0,,
ENSG00000223075,0.0,,
ENSG00000223076,0.0,,
ENSG00000223078,0.0,,
ENSG00000223079,0.0,,
ENSG00000223080,0.0,,
ENSG00000223082,0.0,,
ENSG00000223086,0.0,,
ENSG00000223088,0.0,,
ENSG00000223091,0.0,,
ENSG00000223092,0.0,,
ENSG00000223096,0.0,,
ENSG00000223101,0.0,,
ENSG00000223107,0.0,,
ENSG00000223111,0.0,,
ENSG00000223113,0.0,,
ENSG00000223116,0.0,,
ENSG00000223117,0.0,,
ENSG00000223118,0.0,,
ENSG00000223119,0.0,,
ENSG00000223120,0.0,,
ENSG00000223125,0.0,,
ENSG00000223126,0.0,,
ENSG00000223128,0.0,,
ENSG00000223131,0.0,,
ENSG00000223136,0.0,,
ENSG00000223138,0.0,,
ENSG00000223142,0.0,,
ENSG00000223145,0.0,,
ENSG00000223148,0.0,,
ENSG00000223152,0.0,,
ENSG00000223156,0.0,,
ENSG00000223162,0.0,,
ENSG00000223164,0.0,,
ENSG00000223168,0.0,,
ENSG00000223174,0.0,,
ENSG00000223175,0.0,,
ENSG00000223177,0.0,,
ENSG00000223179,0.0,,
ENSG00000223180,0.0,,
ENSG00000223181,0.0,,
ENSG00000223187,0.0,,
ENSG00000223188,0.0,,
ENSG00000223189,0.0,,
ENSG00000223191,0.0,,
ENSG00000223192,0.0,,
ENSG00000223198,0.0,,
ENSG00000223200,0.0,,
ENSG00000223201,0.0,,
ENSG00000223202,0.0,,
ENSG00000223203,0.0,,
ENSG00000223207,0.0,,
ENSG00000223208,0.0,,
ENSG00000223211,0.0,,
ENSG00000223212,0.0,,
ENSG00000223215,0.0,,
ENSG00000223217,0.0,,
ENSG00000223220,0.0,,
ENSG00000223223,0.0,,
ENSG00000223224,0.0,,
ENSG00000223225,0.0,,
ENSG00000223229,0.0,,
ENSG00000223231,0.0,,
ENSG00000223235,0.0,,
ENSG00000223238,0.0,,
ENSG00000223243,0.0,,
ENSG00000223244,0.0,,
ENSG00000223245,0.0,,
ENSG00000223247,0.0,,
ENSG00000223249,0.0,,
ENSG00000223253,0.0,,
ENSG00000223254,0.6666666666666666,0.18350341907227402,
ENSG00000223255,0.0,,
ENSG00000223258,0.0,,
ENSG00000223259,0.0,,
ENSG00000223260,0.0,,
ENSG00000223262,0.0,,
ENSG00000223263,0.0,,
ENSG00000223271,0.0,,
ENSG00000223273,0.0,,
ENSG00000223274,0.0,,
ENSG00000223275,0.0,,
ENSG00000223279,0.0,,
ENSG00000223280,0.0,,
ENSG00000223281,0.0,,
ENSG00000223282,0.0,,
ENSG00000223284,0.0,,
ENSG00000223286,0.0,,
ENSG00000223287,0.0,,
ENSG00000223291,0.0,,
ENSG00000223292,0.0,,
ENSG00000223293,0.0,,
ENSG00000223294,0.0,,
ENSG00000223298,0.0,,
ENSG00000223299,0.0,,
ENSG00000223300,0.0,,
ENSG00000223302,0.0,,
ENSG00000223305,0.0,,
ENSG00000223307,0.0,,
ENSG00000223308,0.0,,
ENSG00000223309,0.41666666666666663,0.3734797469866549,
ENSG00000223313,0.0,,
ENSG00000223315,0.0,,
ENSG00000223318,0.0,,
ENSG00000223321,0.0,,
ENSG00000223322,0.0,,
ENSG00000223324,0.0,,
ENSG00000223327,0.0,,
ENSG00000223335,0.0,,
ENSG00000223336,0.0,,
ENSG00000223341,0.0,,
ENSG00000223342,0.0,,
ENSG00000223343,0.08333333333333331,0.8511627527132344,
ENSG00000223344,0.0,,
ENSG00000223345,0.0,,
ENSG00000223346,0.5,0.18169011381620936,
ENSG00000223349,0.0,,
ENSG00000223350,0.0,,
ENSG00000223351,0.0,,
ENSG00000223356,0.0,,
ENSG00000223358,0.0,,
ENSG00000223361,0.0,,
ENSG00000223362,0.0,,
ENSG00000223365,0.0,,
ENSG00000223368,0.0,,
ENSG00000223373,0.0,,
ENSG00000223374,0.5,0.18169011381620936,
ENSG00000223375,0.0,,
ENSG00000223377,0.0,,
ENSG00000223379,0.0,,
ENSG00000223380,0.08199523753183069,0.5171716179488368,
ENSG00000223381,0.0,,
ENSG00000223382,0.0,,
ENSG00000223383,0.0,,
ENSG00000223385,0.1667866123844428,0.2830038406182493,
ENSG00000223387,0.0,,
ENSG00000223389,0.0,,
ENSG00000223390,0.0,,
ENSG00000223392,0.0,,
ENSG00000223393,0.0,,
ENSG00000223394,0.0,,
ENSG00000223396,-0.13413670620306783,0.3734797469866539,
ENSG00000223398,0.0,,
ENSG00000223400,0.0,,
ENSG00000223401,-0.25,0.3910022189557705,
ENSG00000223402,0.0,,
ENSG00000223403,0.0,,
ENSG00000223404,0.0,,
ENSG00000223406,0.0,,
ENSG00000223409,0.0,,
ENSG00000223410,0.0,,
ENSG00000223414,0.0,,
ENSG00000223415,0.0,,
ENSG00000223416,0.0,,
ENSG00000223417,0.0,,
ENSG00000223418,0.0,,
ENSG00000223419,0.0,,
ENSG00000223421,0.0,,
ENSG00000223422,0.0,,
ENSG00000223423,0.0,,
ENSG00000223424,0.0,,
ENSG00000223427,0.0,,
ENSG00000223428,0.0,,
ENSG00000223429,0.0,,
ENSG00000223430,0.0,,
ENSG00000223431,0.0,,
ENSG00000223432,0.0,,
ENSG00000223433,0.0,,
ENSG00000223436,0.0,,
ENSG00000223437,0.0,,
ENSG00000223438,0.0,,
ENSG00000223440,0.0,,
ENSG00000223442,0.3333333333333333,0.4226497308103743,
ENSG00000223443,0.0,,
ENSG00000223444,0.0,,
ENSG00000223445,0.0,,
ENSG00000223446,0.0,,
ENSG00000223449,0.0,,
ENSG00000223450,0.0,,
ENSG00000223452,0.0,,
ENSG00000223455,0.0,,
ENSG00000223456,0.0,,
ENSG00000223457,0.0,,
ENSG00000223458,0.0,,
ENSG00000223459,0.41666666666666663,0.3734797469866549,
ENSG00000223460,0.0,,
ENSG00000223461,0.0,,
ENSG00000223462,0.0,,
ENSG00000223466,1.0,0.0,
ENSG00000223467,0.0,,
ENSG00000223469,0.0,,
ENSG00000223470,0.0,,
ENSG00000223473,0.0,,
ENSG00000223474,0.08959895803285156,0.8005032202107446,
ENSG00000223475,0.0,,
ENSG00000223476,0.0,,
ENSG00000223477,0.0,,
ENSG00000223478,0.08496250072115608,0.7877042004902363,
ENSG00000223479,0.0,,
ENSG00000223482,0.4492871019890545,0.09062015874378619,
ENSG00000223484,0.0,,
ENSG00000223485,0.0,,
ENSG00000223486,0.0,,
ENSG00000223488,0.0,,
ENSG00000223489,0.0,,
ENSG00000223490,0.0,,
ENSG00000223491,-0.25,0.3910022189557705,
ENSG00000223492,0.0,,
ENSG00000223495,0.0,,
ENSG00000223496,-0.47879266477075966,0.0027025737105362225,
ENSG00000223497,0.0,,
ENSG00000223498,0.0,,
ENSG00000223500,0.0,,
ENSG00000223501,0.13675864715877406,0.1673871243242696,
ENSG00000223502,0.0,,
ENSG00000223503,0.0,,
ENSG00000223504,0.0,,
ENSG00000223505,0.0,,
ENSG00000223506,0.0,,
ENSG00000223508,0.41666666666666663,0.3734797469866549,
ENSG00000223509,0.12173176601086455,0.522778819038708,
ENSG00000223510,0.08333333333333331,0.8511627527132344,
ENSG00000223511,0.6309329684507956,0.4095308894549963,
ENSG00000223512,0.0,,
ENSG00000223513,0.0,,
ENSG00000223514,0.0,,
ENSG00000223516,0.0,,
ENSG00000223517,0.0,,
ENSG00000223518,0.0,,
ENSG00000223519,0.0,,
ENSG00000223522,0.3333333333333333,0.4226497308103743,
ENSG00000223523,0.0,,
ENSG00000223524,0.0,,
ENSG00000223525,0.0,,
ENSG00000223528,0.0,,
ENSG00000223529,0.0,,
ENSG00000223530,0.0,,
ENSG00000223534,0.16666666666666663,0.7227877080390916,
ENSG00000223536,0.0,,
ENSG00000223537,0.0,,
ENSG00000223538,0.0,,
ENSG00000223539,0.0,,
ENSG00000223540,0.0,,
ENSG00000223542,0.0,,
ENSG00000223543,0.0,,
ENSG00000223546,-0.09749375012019268,0.7227877080390916,
ENSG00000223547,0.0994792744611468,0.4443970260472725,
ENSG00000223548,0.0,,
ENSG00000223549,0.0,,
ENSG00000223550,0.0,,
ENSG00000223551,0.1320802083934296,0.8226104583762373,
ENSG00000223552,0.0,,
ENSG00000223553,0.0,,
ENSG00000223554,0.0,,
ENSG00000223555,0.0,,
ENSG00000223558,0.0,,
ENSG00000223559,0.0,,
ENSG00000223561,0.0,,
ENSG00000223563,0.0,,
ENSG00000223564,0.0,,
ENSG00000223565,0.0,,
ENSG00000223566,0.0,,
ENSG00000223568,0.0,,
ENSG00000223570,0.0,,
ENSG00000223571,0.3333333333333333,0.4226497308103743,
ENSG00000223572,0.0,,
ENSG00000223573,0.19498750024038536,0.4226497308103741,
ENSG00000223574,0.0,,
ENSG00000223575,0.0,,
ENSG00000223576,0.0,,
ENSG00000223579,0.0,,
ENSG00000223581,0.0,,
ENSG00000223582,0.0,,
ENSG00000223583,0.0,,
ENSG00000223584,0.0,,
ENSG00000223586,0.0,,
ENSG00000223587,0.0,,
ENSG00000223588,0.0,,
ENSG00000223589,0.0,,
ENSG00000223591,0.0,,
ENSG00000223592,0.0,,
ENSG00000223593,0.0,,
ENSG00000223595,0.0,,
ENSG00000223597,0.0,,
ENSG00000223598,0.0,,
ENSG00000223599,0.0,,
ENSG00000223600,0.0,,
ENSG00000223601,0.0,,
ENSG00000223602,0.0,,
ENSG00000223603,0.0,,
ENSG00000223604,0.0,,
ENSG00000223605,0.0,,
ENSG00000223608,0.0,,
ENSG00000223609,0.0,,
ENSG00000223611,0.0,,
ENSG00000223612,-0.6666666666666667,0.18350341907227397,
ENSG00000223614,0.0,,
ENSG00000223617,0.0,,
ENSG00000223619,0.0,,
ENSG00000223620,0.0,,
ENSG00000223621,0.0,,
ENSG00000223622,0.0,,
ENSG00000223623,0.0,,
ENSG00000223624,0.0,,
ENSG00000223625,0.0,,
ENSG00000223626,0.0,,
ENSG00000223627,0.0,,
ENSG00000223628,0.0,,
ENSG00000223629,0.0,,
ENSG00000223631,0.0,,
ENSG00000223634,0.0,,
ENSG00000223635,0.0,,
ENSG00000223637,0.0,,
ENSG00000223638,0.0,,
ENSG00000223640,0.0,,
ENSG00000223641,0.0,,
ENSG00000223642,0.0,,
ENSG00000223643,0.0,,
ENSG00000223646,0.0,,
ENSG00000223647,0.0,,
ENSG00000223648,0.0,,
ENSG00000223650,0.0,,
ENSG00000223651,0.0,,
ENSG00000223652,0.0,,
ENSG00000223653,0.0,,
ENSG00000223656,0.0,,
ENSG00000223657,0.0,,
ENSG00000223658,0.0,,
ENSG00000223659,0.0,,
ENSG00000223660,0.0,,
ENSG00000223662,0.0,,
ENSG00000223663,0.0,,
ENSG00000223665,0.0,,
ENSG00000223668,0.0,,
ENSG00000223669,-0.25,0.3910022189557705,
ENSG00000223671,0.0,,
ENSG00000223672,0.0,,
ENSG00000223675,0.0,,
ENSG00000223676,0.0,,
ENSG00000223677,0.0,,
ENSG00000223678,0.0,,
ENSG00000223679,0.0,,
ENSG00000223682,0.0,,
ENSG00000223683,0.0,,
ENSG00000223684,0.0,,
ENSG00000223685,0.0,,
ENSG00000223688,0.0,,
ENSG00000223691,0.0,,
ENSG00000223692,0.10375937481971098,0.7731588193920165,
ENSG00000223694,0.0,,
ENSG00000223695,0.0,,
ENSG00000223697,0.0,,
ENSG00000223698,0.0,,
ENSG00000223700,0.0,,
ENSG00000223701,0.0,,
ENSG00000223702,0.0,,
ENSG00000223703,0.0,,
ENSG00000223704,0.07557421630070982,0.7477228513389034,
ENSG00000223705,0.25461961817816103,0.10256025441325742,
ENSG00000223707,0.0,,
ENSG00000223709,-0.25,0.3910022189557705,
ENSG00000223710,0.0,,
ENSG00000223711,-0.33333333333333337,0.42264973081037416,
ENSG00000223714,0.0,,
ENSG00000223715,0.0,,
ENSG00000223716,0.0,,
ENSG00000223717,0.0,,
ENSG00000223718,0.0,,
ENSG00000223719,0.0,,
ENSG00000223720,0.0,,
ENSG00000223721,0.0,,
ENSG00000223722,0.0,,
ENSG00000223723,0.0,,
ENSG00000223724,0.0,,
ENSG00000223725,0.5,0.18169011381620936,
ENSG00000223726,0.0,,
ENSG00000223727,0.0,,
ENSG00000223728,0.0,,
ENSG00000223729,0.0,,
ENSG00000223730,0.0,,
ENSG00000223731,0.0,,
ENSG00000223732,0.0,,
ENSG00000223733,0.0,,
ENSG00000223734,0.0,,
ENSG00000223735,0.0,,
ENSG00000223738,0.0,,
ENSG00000223739,0.0,,
ENSG00000223740,0.0,,
ENSG00000223741,0.0,,
ENSG00000223742,0.0,,
ENSG00000223745,0.08789694259840264,0.7503391534851629,
ENSG00000223746,0.0,,
ENSG00000223749,0.0,,
ENSG00000223750,-0.5,0.18169011381620936,
ENSG00000223751,0.0,,
ENSG00000223753,0.0,,
ENSG00000223754,0.0,,
ENSG00000223756,0.0,,
ENSG00000223758,0.0,,
ENSG00000223759,0.14624062518028902,0.3910022189557705,
ENSG00000223760,0.0,,
ENSG00000223761,0.0,,
ENSG00000223764,0.0,,
ENSG00000223765,0.0,,
ENSG00000223768,0.014210499931404108,0.9493736276823372,
ENSG00000223770,0.0,,
ENSG00000223772,0.0,,
ENSG00000223773,-0.033895324600691,0.8421737348385788,
ENSG00000223774,0.0,,
ENSG00000223776,0.0,,
ENSG00000223777,0.0,,
ENSG00000223779,0.75,0.0576688856224373,
ENSG00000223780,0.0,,
ENSG00000223781,0.0,,
ENSG00000223782,0.0,,
ENSG00000223783,0.0,,
ENSG00000223784,0.0,,
ENSG00000223786,0.0,,
ENSG00000223787,0.0,,
ENSG00000223788,0.0,,
ENSG00000223791,0.0,,
ENSG00000223794,0.0,,
ENSG00000223795,0.0,,
ENSG00000223797,-0.09749375012019268,0.7227877080390915,
ENSG00000223799,0.0,,
ENSG00000223800,0.0,,
ENSG00000223802,0.0,,
ENSG00000223803,-0.4166666666666667,0.37347974698665504,
ENSG00000223804,0.10716751415742776,0.8409451311274052,
ENSG00000223806,0.0,,
ENSG00000223807,0.0,,
ENSG00000223808,0.0,,
ENSG00000223810,0.0,,
ENSG00000223811,0.0,,
ENSG00000223812,0.0,,
ENSG00000223813,0.0,,
ENSG00000223814,0.0,,
ENSG00000223815,0.0,,
ENSG00000223816,0.0,,
ENSG00000223817,0.0,,
ENSG00000223819,0.0,,
ENSG00000223820,0.0,,
ENSG00000223821,0.0,,
ENSG00000223822,-0.25,0.3910022189557705,
ENSG00000223823,0.0,,
ENSG00000223824,0.0,,
ENSG00000223825,-0.16666666666666669,0.7227877080390915,
ENSG00000223826,0.0,,
ENSG00000223828,0.0,,
ENSG00000223829,0.0,,
ENSG00000223831,0.0,,
ENSG00000223834,0.0,,
ENSG00000223835,0.0,,
ENSG00000223836,0.0,,
ENSG00000223837,-0.08333333333333337,0.8511627527132343,
ENSG00000223838,0.0,,
ENSG00000223839,0.3333333333333333,0.4226497308103743,
ENSG00000223841,0.0,,
ENSG00000223842,0.0,,
ENSG00000223843,0.0,,
ENSG00000223845,0.0,,
ENSG00000223847,0.0,,
ENSG00000223849,0.0,,
ENSG00000223850,0.0,,
ENSG00000223855,0.0,,
ENSG00000223856,0.0,,
ENSG00000223859,0.0,,
ENSG00000223861,0.0,,
ENSG00000223863,0.0,,
ENSG00000223864,0.0,,
ENSG00000223865,-0.6430844033191248,0.14729951428240415,
ENSG00000223866,0.0,,
ENSG00000223867,0.0,,
ENSG00000223869,0.0,,
ENSG00000223870,0.0,,
ENSG00000223872,0.0,,
ENSG00000223873,0.0,,
ENSG00000223875,0.0,,
ENSG00000223876,0.0,,
ENSG00000223877,0.0,,
ENSG00000223878,0.3333333333333333,0.4226497308103743,
ENSG00000223880,0.0,,
ENSG00000223881,0.0,,
ENSG00000223882,0.0,,
ENSG00000223883,0.0,,
ENSG00000223884,0.08333333333333331,0.8511627527132344,
ENSG00000223885,0.0,,
ENSG00000223886,0.41666666666666663,0.3734797469866549,
ENSG00000223889,0.0,,
ENSG00000223890,0.0,,
ENSG00000223891,0.5903722560868605,0.03080111769522164,
ENSG00000223893,0.0,,
ENSG00000223896,0.0,,
ENSG00000223897,0.0,,
ENSG00000223899,0.0,,
ENSG00000223901,0.0,,
ENSG00000223903,0.0,,
ENSG00000223904,0.0,,
ENSG00000223905,0.0,,
ENSG00000223906,0.0,,
ENSG00000223907,0.0,,
ENSG00000223908,0.0,,
ENSG00000223910,0.0,,
ENSG00000223911,0.0,,
ENSG00000223912,0.0,,
ENSG00000223914,0.0,,
ENSG00000223915,0.0,,
ENSG00000223916,0.0,,
